"","mutant_p_val","mutant_avg_log2FC","mutant_pct.1","mutant_pct.2","mutant_p_val_adj","WT_p_val","WT_avg_log2FC","WT_pct.1","WT_pct.2","WT_p_val_adj","max_pval","minimump_p_val","gene_ID"
"Chir01Ox-b05830.2",0,0.448147913443982,0.39,0.043,0,0,0.596112301248381,0.447,0.053,0,0,0,"Chir01Ox-b05830.2"
"Chir01Ox-b23560.2",0,0.658415348421763,0.699,0.069,0,0,0.711521824170256,0.699,0.083,0,0,0,"Chir01Ox-b23560.2"
"Chir01Ox-b38200.2",0,0.426281350482042,0.549,0.082,0,0,0.430341457531113,0.548,0.092,0,0,0,"Chir01Ox-b38200.2"
"Chir01Ox-b38820.2",0,0.782851958209249,0.715,0.081,0,0,0.80990905095824,0.784,0.094,0,0,0,"Chir01Ox-b38820.2"
"Chir02Ox-b02100.2",0,1.79592832363432,0.852,0.077,0,0,1.84432613475041,0.864,0.096,0,0,0,"Chir02Ox-b02100.2"
"Chir02Ox-b02110.2",0,1.02970205311581,0.754,0.057,0,0,1.08341608015234,0.782,0.071,0,0,0,"Chir02Ox-b02110.2"
"Chir03Ox-b16050.2",0,0.755632705670476,0.681,0.083,0,0,0.664225959485102,0.63,0.094,0,0,0,"Chir03Ox-b16050.2"
"Chir04Ox-b02430.2",0,0.688372494613771,0.551,0.06,0,0,0.863495191461549,0.63,0.099,0,0,0,"Chir04Ox-b02430.2"
"Chir05Ox-b16570.2",0,2.69777190537029,0.952,0.074,0,0,2.57009640714647,0.921,0.091,0,0,0,"Chir05Ox-b16570.2"
"Chir05Ox-b17060.2",0,1.39985333941036,0.81,0.076,0,0,1.31495896411779,0.795,0.088,0,0,0,"Chir05Ox-b17060.2"
"Chir05Ox-b17110.2",0,1.39411471881281,0.834,0.065,0,0,1.59349684625124,0.865,0.082,0,0,0,"Chir05Ox-b17110.2"
"Chir05Ox-b17310.2",0,0.347550221567966,0.446,0.04,0,0,0.40737243971452,0.495,0.048,0,0,0,"Chir05Ox-b17310.2"
"Chir06Ox-b05150.2",0,1.84928237916908,0.928,0.08,0,0,1.77927859942533,0.905,0.099,0,0,0,"Chir06Ox-b05150.2"
"Chir06Ox-b37380.2",0,0.638065473769882,0.641,0.09,0,0,0.635689905688455,0.67,0.1,0,0,0,"Chir06Ox-b37380.2"
"Chir07Ox-b04740.2",0,0.593334240239794,0.652,0.07,0,0,0.616674218020955,0.66,0.086,0,0,0,"Chir07Ox-b04740.2"
