"","mutant_p_val","mutant_avg_log2FC","mutant_pct.1","mutant_pct.2","mutant_p_val_adj","WT_p_val","WT_avg_log2FC","WT_pct.1","WT_pct.2","WT_p_val_adj","max_pval","minimump_p_val","gene_ID"
"Chir01Ox-b03780.2",0,1.1113088287819,0.296,0.002,0,0,1.35465534130019,0.381,0.002,0,0,0,"Chir01Ox-b03780.2"
"Chir01Ox-b08370.2",0,1.15043526979239,0.368,0.003,0,0,1.04193788635252,0.423,0.003,0,0,0,"Chir01Ox-b08370.2"
"Chir01Ox-b11730.2",0,4.98660843596635,0.712,0.022,0,0,4.55575419642225,0.794,0.017,0,0,0,"Chir01Ox-b11730.2"
"Chir01Ox-b17020.2",0,1.32674533725186,0.44,0.005,0,0,1.50760852224206,0.515,0.004,0,0,0,"Chir01Ox-b17020.2"
"Chir01Ox-b24670.2",0,0.955730087951514,0.584,0.01,0,0,1.10997574628211,0.603,0.011,0,0,0,"Chir01Ox-b24670.2"
"Chir01Ox-b32160.2",0,1.18344598901047,0.576,0.004,0,0,1.20171395106128,0.675,0.004,0,0,0,"Chir01Ox-b32160.2"
"Chir02Ox-b15750.2",0,0.62619291026178,0.464,0.003,0,0,0.725011007862602,0.5,0.002,0,0,0,"Chir02Ox-b15750.2"
"Chir02Ox-b18370.2",0,2.00366852812541,0.52,0.003,0,0,2.38224447569644,0.572,0.003,0,0,0,"Chir02Ox-b18370.2"
"Chir03Ox-b05620.2",0,2.93759045473127,0.352,0.002,0,0,3.34402709352576,0.448,0.002,0,0,0,"Chir03Ox-b05620.2"
"Chir03Ox-b06360.2",0,0.622017633994443,0.504,0.006,0,0,0.775658875666007,0.515,0.006,0,0,0,"Chir03Ox-b06360.2"
"Chir03Ox-b14380.2",0,1.65434422281168,0.624,0.023,0,0,1.55532073802372,0.608,0.023,0,0,0,"Chir03Ox-b14380.2"
"Chir03Ox-b24280.2",0,1.5209355292192,0.392,0.006,0,0,1.52167806785907,0.454,0.006,0,0,0,"Chir03Ox-b24280.2"
"Chir03Ox-b35560.2",0,2.02940420601595,0.56,0.003,0,0,2.37834541926566,0.675,0.002,0,0,0,"Chir03Ox-b35560.2"
"Chir04Ox-b28800.2",0,0.855386801497552,0.424,0.012,0,0,0.80900270476242,0.459,0.009,0,0,0,"Chir04Ox-b28800.2"
"Chir04Ox-b28960.2",0,2.08177451255533,0.728,0.032,0,0,2.08834631601312,0.784,0.038,0,0,0,"Chir04Ox-b28960.2"
"Chir05Ox-b21110.2",0,2.18733409559841,0.328,0.003,0,0,2.29682201841276,0.366,0.002,0,0,0,"Chir05Ox-b21110.2"
"Chir05Ox-b28440.2",0,1.2544432831549,0.416,0.001,0,0,1.4144895600527,0.51,0.001,0,0,0,"Chir05Ox-b28440.2"
"Chir06Ox-b31760.2",0,0.952066304133011,0.48,0.003,0,0,1.28426828197281,0.546,0.003,0,0,0,"Chir06Ox-b31760.2"
"Chir06Ox-b32010.2",0,0.374906862882824,0.296,0.005,0,0,0.346399992510244,0.247,0.005,0,0,0,"Chir06Ox-b32010.2"
"Chir06Ox-b36690.2",0,0.692914245362143,0.456,0.012,0,0,0.659556496370157,0.433,0.012,0,0,0,"Chir06Ox-b36690.2"
"Chir07Ox-b08860.2",0,0.475790154977686,0.32,0.004,0,0,0.466793591935498,0.371,0.004,0,0,0,"Chir07Ox-b08860.2"
"Chir07Ox-b23500.2",0,1.71620142069864,0.608,0.002,0,0,1.71703569985919,0.737,0.001,0,0,0,"Chir07Ox-b23500.2"
"Chir08Ox-b13540.2",0,0.322780793802991,0.192,0.001,0,0,0.321492848097681,0.196,0.001,0,0,0,"Chir08Ox-b13540.2"
"Chir01Ox-b25960.2",0,0.779428273418466,0.28,0,0,0,0.604832620159129,0.17,0,0,0,0,"Chir01Ox-b25960.2"
"Chir01Ox-b32310.2",0,1.0482011941111,0.192,0,0,0,0.610643384112037,0.113,0,0,0,0,"Chir01Ox-b32310.2"
"Chir03Ox-b16860.2",0,0.595406545956661,0.24,0.001,0,0,0.329306094332705,0.103,0.001,0,0,0,"Chir03Ox-b16860.2"
"Chir03Ox-b34530.2",0,0.853220223339349,0.304,0.001,0,0,0.429979299146282,0.113,0.001,0,0,0,"Chir03Ox-b34530.2"
"Chir04Ox-b22260.2",0,0.653747142049887,0.248,0.001,0,0,0.331594104160706,0.124,0,0,0,0,"Chir04Ox-b22260.2"
"Chir04Ox-b27390.2",0,0.762382449074712,0.264,0.001,0,0,0.520421745241794,0.155,0,0,0,0,"Chir04Ox-b27390.2"
"Chir06Ox-b36830.2",3.16221189960289e-298,0.299680787093696,0.128,0.001,6.2526415890848e-294,0,0.767609364804172,0.273,0.001,0,3.16221189960289e-298,0,"Chir06Ox-b36830.2"
"Chir07Ox-b15600.2",2.2340735572061e-294,0.449148168027558,0.416,0.013,4.41743364466362e-290,0,0.712626932370078,0.552,0.014,0,2.2340735572061e-294,0,"Chir07Ox-b15600.2"
"Chir04Ox-b09930.2",9.48957269279428e-286,2.29528073238108,0.624,0.032,1.87637320854621e-281,0,2.26271850742421,0.701,0.031,0,9.48957269279428e-286,0,"Chir04Ox-b09930.2"
"Chir06Ox-b00520.2",8.37347878171579e-272,0.891873368556367,0.448,0.016,1.65568795950866e-267,0,0.922791036423584,0.464,0.014,0,8.37347878171579e-272,0,"Chir06Ox-b00520.2"
"Chir05Ox-b04350.2",8.54029601617412e-254,1.00700623984119,0.304,0.008,1.68867273127811e-249,0,1.12043662837558,0.371,0.007,0,8.54029601617412e-254,0,"Chir05Ox-b04350.2"
"Chir01Ox-b07200.2",7.06754329315279e-249,0.331743257557,0.216,0.004,1.3974653353551e-244,0,0.387404770947367,0.299,0.004,0,7.06754329315279e-249,0,"Chir01Ox-b07200.2"
"Chir04Ox-b00240.2",7.76374259907741e-249,0.967820195360994,0.152,0.001,1.53512482411558e-244,0,1.04315130708186,0.124,0.001,0,7.76374259907741e-249,0,"Chir04Ox-b00240.2"
"Chir07Ox-b15170.2",2.42178686540075e-237,4.05327252211309,0.448,0.019,4.7885991689569e-233,0,4.26538984192034,0.428,0.013,0,2.42178686540075e-237,0,"Chir07Ox-b15170.2"
"Chir03Ox-b10200.2",1.86997563593324e-233,1.06694176399167,0.464,0.021,3.69750282493079e-229,0,1.06965162215358,0.572,0.021,0,1.86997563593324e-233,0,"Chir03Ox-b10200.2"
"Chir01Ox-b27220.2",4.4474221503401e-217,3.55963783696603,0.44,0.021,8.79388781786747e-213,0,3.32850719366126,0.412,0.018,0,4.4474221503401e-217,0,"Chir01Ox-b27220.2"
"Chir05Ox-b12230.2",5.53875384289867e-209,2.03413675685619,0.592,0.039,1.09517779735635e-204,0,2.36328692070002,0.66,0.03,0,5.53875384289867e-209,0,"Chir05Ox-b12230.2"
"Chir04Ox-b09450.2",9.01347372912774e-189,0.377887187979032,0.224,0.006,1.78223416046043e-184,0,0.696454569988958,0.289,0.008,0,9.01347372912774e-189,0,"Chir04Ox-b09450.2"
"Chir08Ox-b30160.2",1.6830380035292e-176,1.55802790063357,0.384,0.019,3.32787104437829e-172,0,1.60923286784359,0.443,0.02,0,1.6830380035292e-176,0,"Chir08Ox-b30160.2"
"Chir04Ox-b19970.2",1.52512547178182e-165,0.396902776934224,0.248,0.008,3.01563059535419e-161,0,0.418550612086748,0.278,0.007,0,1.52512547178182e-165,0,"Chir04Ox-b19970.2"
"Chir06Ox-b11710.2",2.91782417438618e-147,1.3371530282833,0.6,0.058,5.76941374001379e-143,0,1.58393372919004,0.722,0.043,0,2.91782417438618e-147,0,"Chir06Ox-b11710.2"
"Chir02Ox-b17620.2",1.13701473805819e-141,1.56564544868507,0.208,0.007,2.24821924156245e-137,0,1.30281725933776,0.227,0.005,0,1.13701473805819e-141,0,"Chir02Ox-b17620.2"
"Chir01Ox-b03210.2",3.41684578164313e-139,2.49763058053796,0.272,0.012,6.75612916404296e-135,0,2.73852617467279,0.423,0.016,0,3.41684578164313e-139,0,"Chir01Ox-b03210.2"
"Chir05Ox-b23410.2",8.74809712843827e-218,1.21253017900909,0.304,0.009,1.7297612452061e-213,4.10860659825383e-307,0.966270776392998,0.263,0.007,8.1239478267273e-303,8.74809712843827e-218,8.21721319650689e-307,"Chir05Ox-b23410.2"
"Chir03Ox-b26100.2",5.92119715857219e-176,1.18993752837392,0.544,0.039,1.17079831416448e-171,2.6027230855484e-290,1.38200539904302,0.691,0.062,5.14636435705484e-286,5.92119715857219e-176,5.20544617109647e-290,"Chir03Ox-b26100.2"
"Chir05Ox-b21810.2",3.59643546540865e-201,0.27029153481239,0.16,0.002,7.11123184575253e-197,1.29205142286233e-287,0.29024085330064,0.201,0.004,2.55477327842569e-283,3.59643546540865e-201,2.58410284572458e-287,"Chir05Ox-b21810.2"
"Chir01Ox-b12390.2",2.48121860440348e-171,0.437472914091836,0.16,0.003,4.90611354648701e-167,3.24798389314118e-267,0.412206866943808,0.149,0.002,6.42223855190805e-263,2.48121860440348e-171,6.49596778628167e-267,"Chir01Ox-b12390.2"
"Chir07Ox-b34180.2",1.94096810789703e-118,0.450180142613295,0.184,0.006,3.83787623974479e-114,5.49309829169749e-244,0.537669564243874,0.216,0.006,1.08615032521734e-239,1.94096810789703e-118,1.09861965833948e-243,"Chir07Ox-b34180.2"
"Chir06Ox-b34150.2",1.70226671571645e-119,0.641838584784039,0.488,0.047,3.36589197698613e-115,9.16090492118301e-239,0.81026625663754,0.562,0.049,1.81138573006552e-234,1.70226671571645e-119,1.83218098423657e-238,"Chir06Ox-b34150.2"
"Chir08Ox-b22700.2",9.89388274333e-166,0.420736437955775,0.2,0.005,1.95631743483864e-161,4.61800698474814e-216,0.374452352633178,0.191,0.006,9.1311852109425e-212,9.89388274333e-166,9.23601396949618e-216,"Chir08Ox-b22700.2"
"Chir02Ox-b22670.2",1.17773654145757e-170,0.654197967575786,0.496,0.034,2.32873846342405e-166,1.19006068411878e-215,0.859687657152015,0.51,0.045,2.35310699070805e-211,1.17773654145757e-170,2.38012136823749e-215,"Chir02Ox-b22670.2"
"Chir07Ox-b21540.2",1.68321644447264e-213,0.506451635376603,0.176,0.003,3.32822387565574e-209,5.24361676406507e-177,0.355422155071621,0.134,0.003,1.03682034275859e-172,5.24361676406507e-177,3.36643288894527e-213,"Chir07Ox-b21540.2"
"Chir02Ox-b08470.2",1.98466431908843e-61,0.304831901717816,0.112,0.005,3.92427675813355e-57,1.08233501802686e-200,0.5660448573303,0.144,0.003,2.14010103114451e-196,1.98466431908843e-61,2.16467003605377e-200,"Chir02Ox-b08470.2"
"Chir06Ox-b23450.2",3.21415378053479e-138,0.350867416728234,0.376,0.023,6.35534627025144e-134,5.20574851951049e-199,0.508377230258336,0.345,0.021,1.02933265476281e-194,3.21415378053479e-138,1.04114970390207e-198,"Chir06Ox-b23450.2"
"Chir03Ox-b20920.2",7.75527902282681e-82,1.77207317212058,0.504,0.073,1.53345132118354e-77,5.52275666089844e-196,1.59029074361672,0.66,0.084,1.09201467455945e-191,7.75527902282681e-82,1.10455133217968e-195,"Chir03Ox-b20920.2"
"Chir08Ox-b02160.2",8.03354191719012e-133,0.531505042867353,0.144,0.003,1.588472243286e-128,5.89911419467963e-191,0.509482206472036,0.134,0.003,1.166431849714e-186,8.03354191719012e-133,1.17982283893595e-190,"Chir08Ox-b02160.2"
"Chir08Ox-b17510.2",3.09572754291522e-138,0.299845903610228,0.144,0.003,6.12118207060626e-134,1.40227634980998e-189,0.315189761026597,0.134,0.003,2.77272102647927e-185,3.09572754291522e-138,2.80455269962003e-189,"Chir08Ox-b17510.2"
"Chir07Ox-b14510.2",3.85956762886997e-91,0.612361858004456,0.504,0.061,7.6315230725646e-87,8.9190793950617e-186,0.880280742729941,0.603,0.069,1.76356956878555e-181,3.85956762886997e-91,1.7838158790123e-185,"Chir07Ox-b14510.2"
"Chir03Ox-b17460.2",1.0793737685835e-91,0.565069600295866,0.296,0.022,2.13424575262015e-87,2.31923151188846e-185,0.743229356761308,0.351,0.024,4.58581646845705e-181,1.0793737685835e-91,4.63846302377682e-185,"Chir03Ox-b17460.2"
