"","mutant_p_val","mutant_avg_log2FC","mutant_pct.1","mutant_pct.2","mutant_p_val_adj","WT_p_val","WT_avg_log2FC","WT_pct.1","WT_pct.2","WT_p_val_adj","max_pval","minimump_p_val","gene_ID"
"Chir01Ox-b01410.2",0,0.528410606351654,0.271,0.019,0,0,0.523737569694119,0.268,0.015,0,0,0,"Chir01Ox-b01410.2"
"Chir01Ox-b13030.2",0,0.842627517812188,0.264,0.015,0,0,0.876254308322138,0.272,0.012,0,0,0,"Chir01Ox-b13030.2"
"Chir01Ox-b13060.2",0,0.848721533031999,0.49,0.038,0,0,0.756651310198255,0.459,0.038,0,0,0,"Chir01Ox-b13060.2"
"Chir01Ox-b24510.2",0,1.03667175941127,0.467,0.077,0,0,0.973572779253998,0.485,0.076,0,0,0,"Chir01Ox-b24510.2"
"Chir01Ox-b27150.2",0,0.860706711532501,0.527,0.073,0,0,1.17671022248436,0.635,0.082,0,0,0,"Chir01Ox-b27150.2"
"Chir01Ox-b40640.2",0,0.634080607049875,0.414,0.054,0,0,0.843382064498624,0.467,0.05,0,0,0,"Chir01Ox-b40640.2"
"Chir01Ox-b41050.2",0,1.43162668992979,0.386,0.029,0,0,1.97747568131381,0.442,0.027,0,0,0,"Chir01Ox-b41050.2"
"Chir02Ox-b03030.2",0,0.508501688617021,0.22,0.014,0,0,0.517270795219589,0.259,0.016,0,0,0,"Chir02Ox-b03030.2"
"Chir02Ox-b03290.2",0,1.85581154335447,0.627,0.099,0,0,2.07250701535509,0.642,0.097,0,0,0,"Chir02Ox-b03290.2"
"Chir02Ox-b08950.2",0,1.49130690698823,0.362,0.046,0,0,1.26055400023149,0.353,0.038,0,0,0,"Chir02Ox-b08950.2"
"Chir02Ox-b11350.2",0,1.39039138680898,0.306,0.025,0,0,1.73348271811247,0.381,0.022,0,0,0,"Chir02Ox-b11350.2"
"Chir02Ox-b12400.2",0,0.822299189780517,0.465,0.069,0,0,0.885405759127955,0.485,0.065,0,0,0,"Chir02Ox-b12400.2"
"Chir02Ox-b14340.2",0,0.483329528398455,0.412,0.059,0,0,0.593011805646953,0.478,0.061,0,0,0,"Chir02Ox-b14340.2"
"Chir02Ox-b17120.2",0,1.11175237572224,0.487,0.082,0,0,1.00219313055031,0.485,0.082,0,0,0,"Chir02Ox-b17120.2"
"Chir02Ox-b23120.2",0,1.15768490551759,0.586,0.071,0,0,1.07934674640841,0.61,0.07,0,0,0,"Chir02Ox-b23120.2"
"Chir03Ox-b14490.2",0,0.602303887633669,0.294,0.028,0,0,0.549235198167347,0.281,0.027,0,0,0,"Chir03Ox-b14490.2"
"Chir03Ox-b22100.2",0,1.69056203594893,0.375,0.036,0,0,1.92865098034765,0.401,0.025,0,0,0,"Chir03Ox-b22100.2"
"Chir04Ox-b21430.2",0,1.86548152527036,0.31,0.025,0,0,2.84372064682865,0.41,0.028,0,0,0,"Chir04Ox-b21430.2"
"Chir04Ox-b22690.2",0,0.624740893732433,0.344,0.03,0,0,0.671967380839977,0.39,0.032,0,0,0,"Chir04Ox-b22690.2"
"Chir04Ox-b22870.2",0,1.1571495592605,0.36,0.03,0,0,1.17303323987308,0.387,0.025,0,0,0,"Chir04Ox-b22870.2"
"Chir04Ox-b27190.2",0,1.09738076275198,0.205,0.008,0,0,0.835198124905493,0.175,0.004,0,0,0,"Chir04Ox-b27190.2"
"Chir05Ox-b00600.2",0,1.35228857153278,0.349,0.026,0,0,1.47690367728429,0.385,0.02,0,0,0,"Chir05Ox-b00600.2"
"Chir05Ox-b01810.2",0,0.807877841016986,0.309,0.025,0,0,0.742291856846984,0.304,0.018,0,0,0,"Chir05Ox-b01810.2"
"Chir05Ox-b02030.2",0,1.36970308415882,0.449,0.044,0,0,1.33929825974542,0.452,0.047,0,0,0,"Chir05Ox-b02030.2"
"Chir05Ox-b04600.2",0,0.511564438008487,0.259,0.021,0,0,0.692817076435545,0.376,0.027,0,0,0,"Chir05Ox-b04600.2"
"Chir05Ox-b07040.2",0,0.891922784726894,0.442,0.066,0,0,0.921857138265865,0.452,0.075,0,0,0,"Chir05Ox-b07040.2"
"Chir05Ox-b14840.2",0,2.51654571659459,0.445,0.061,0,0,3.03024705982107,0.504,0.058,0,0,0,"Chir05Ox-b14840.2"
"Chir05Ox-b14850.2",0,0.730649047101809,0.469,0.085,0,0,0.856594361499527,0.545,0.065,0,0,0,"Chir05Ox-b14850.2"
"Chir05Ox-b27850.2",0,0.546288520781099,0.282,0.02,0,0,0.589586309422826,0.329,0.023,0,0,0,"Chir05Ox-b27850.2"
"Chir06Ox-b25450.2",0,1.05882620910927,0.247,0.018,0,0,1.21106591697499,0.299,0.023,0,0,0,"Chir06Ox-b25450.2"
"Chir06Ox-b33630.2",0,1.06950534020193,0.249,0.017,0,0,2.02310031348769,0.294,0.02,0,0,0,"Chir06Ox-b33630.2"
"Chir07Ox-b04970.2",0,0.974308414313002,0.445,0.045,0,0,1.0317159934162,0.474,0.041,0,0,0,"Chir07Ox-b04970.2"
"Chir07Ox-b11440.2",0,1.38442450589843,0.528,0.074,0,0,1.2350735461394,0.47,0.055,0,0,0,"Chir07Ox-b11440.2"
"Chir07Ox-b15580.2",0,0.337029982564676,0.177,0.006,0,0,0.304761503614131,0.157,0.006,0,0,0,"Chir07Ox-b15580.2"
"Chir07Ox-b22030.2",0,0.396784393741714,0.193,0.008,0,0,0.665844309653418,0.304,0.012,0,0,0,"Chir07Ox-b22030.2"
"Chir07Ox-b31330.2",0,0.812504593085854,0.519,0.094,0,0,0.940263742363709,0.56,0.094,0,0,0,"Chir07Ox-b31330.2"
"Chir08Ox-b08390.2",0,0.815266806994522,0.543,0.095,0,0,0.767082497463252,0.507,0.088,0,0,0,"Chir08Ox-b08390.2"
"Chir08Ox-b09780.2",0,1.52812925243,0.554,0.077,0,0,1.6827830152022,0.581,0.077,0,0,0,"Chir08Ox-b09780.2"
"Chir08Ox-b23620.2",0,1.40703737403226,0.528,0.066,0,0,1.41712076284624,0.545,0.042,0,0,0,"Chir08Ox-b23620.2"
"Chir07Ox-b37250.2",1.54785731564705e-306,0.406994690680081,0.208,0.014,3.06057827022891e-302,0,0.302993918948526,0.177,0.012,0,1.54785731564705e-306,0,"Chir07Ox-b37250.2"
"Chir04Ox-b26260.2",1.63979164917855e-306,0.537338314113634,0.207,0.013,3.24236002792074e-302,0,1.01670421615979,0.337,0.019,0,1.63979164917855e-306,0,"Chir04Ox-b26260.2"
"Chir03Ox-b25280.2",5.10605235368158e-306,0.581560827709486,0.442,0.075,1.00961973189346e-301,0,0.677207882298179,0.526,0.084,0,5.10605235368158e-306,0,"Chir03Ox-b25280.2"
"Chir03Ox-b01260.2",4.19576294528568e-302,0.878566147354564,0.434,0.074,8.29628207171338e-298,0,0.94923399975587,0.496,0.092,0,4.19576294528568e-302,0,"Chir03Ox-b01260.2"
"Chir01Ox-b29290.2",1.60436063352245e-290,0.50498849828813,0.337,0.044,3.17230228066394e-286,0,0.487690881781364,0.362,0.045,0,1.60436063352245e-290,0,"Chir01Ox-b29290.2"
"Chir08Ox-b13980.2",6.18723067403803e-288,1.21161431136485,0.448,0.078,1.22340112117754e-283,0,0.890892539264151,0.324,0.053,0,6.18723067403803e-288,0,"Chir08Ox-b13980.2"
"Chir06Ox-b21080.2",1.94949181023604e-282,0.532918561412912,0.267,0.027,3.85473015637973e-278,0,0.75610129495406,0.301,0.02,0,1.94949181023604e-282,0,"Chir06Ox-b21080.2"
"Chir02Ox-b27870.2",8.28809198098142e-281,0.930377826683389,0.428,0.075,1.63880442739946e-276,0,1.17822005115112,0.449,0.064,0,8.28809198098142e-281,0,"Chir02Ox-b27870.2"
"Chir04Ox-b11890.2",1.45727595873628e-275,0.535017258193146,0.35,0.049,2.88147175320924e-271,0,0.640982357086195,0.416,0.045,0,1.45727595873628e-275,0,"Chir04Ox-b11890.2"
"Chir02Ox-b03090.2",5.77872783224961e-272,0.658999632083213,0.48,0.1,1.14262785427072e-267,0,0.663978939638801,0.474,0.09,0,5.77872783224961e-272,0,"Chir02Ox-b03090.2"
"Chir07Ox-b25510.2",3.81934422282019e-271,0.3204866214907,0.288,0.033,7.55198933178235e-267,0,0.390468986714439,0.36,0.047,0,3.81934422282019e-271,0,"Chir07Ox-b25510.2"
"Chir03Ox-b10260.2",8.8573104807346e-270,0.610188747382001,0.42,0.073,1.75135600135565e-265,0,0.689931702057347,0.44,0.087,0,8.8573104807346e-270,0,"Chir03Ox-b10260.2"
"Chir03Ox-b17400.2",1.32596303344134e-264,0.500574699316003,0.165,0.009,2.62182670602357e-260,0,0.559653774932877,0.186,0.012,0,1.32596303344134e-264,0,"Chir03Ox-b17400.2"
"Chir02Ox-b00430.2",1.39793799360638e-264,0.535510448889806,0.202,0.015,2.7641427947579e-260,0,0.489310546733277,0.228,0.013,0,1.39793799360638e-264,0,"Chir02Ox-b00430.2"
"Chir06Ox-b26800.2",4.67887661268042e-264,1.17103851421599,0.436,0.079,9.251542726253e-260,0,1.23024826217903,0.483,0.072,0,4.67887661268042e-264,0,"Chir06Ox-b26800.2"
"Chir02Ox-b14590.2",1.15055285635729e-262,0.36589427840454,0.154,0.008,2.27498816287527e-258,0,0.318252143519712,0.14,0.006,0,1.15055285635729e-262,0,"Chir02Ox-b14590.2"
"Chir03Ox-b30890.2",2.47712314657606e-259,0.384192364524949,0.254,0.027,4.89801559772484e-255,0,0.46418790004947,0.28,0.03,0,2.47712314657606e-259,0,"Chir03Ox-b30890.2"
"Chir04Ox-b25120.2",2.7394790007689e-259,0.551109569766058,0.248,0.025,5.41677182822035e-255,0,0.775776068330782,0.342,0.024,0,2.7394790007689e-259,0,"Chir04Ox-b25120.2"
"Chir04Ox-b20710.2",3.22199005373738e-259,0.526474840828239,0.394,0.066,6.37084093325492e-255,0,0.478899002503555,0.365,0.065,0,3.22199005373738e-259,0,"Chir04Ox-b20710.2"
"Chir01Ox-b13940.2",4.57215754594851e-257,0.524523597883894,0.424,0.08,9.04052711560399e-253,0,0.615917040141478,0.49,0.078,0,4.57215754594851e-257,0,"Chir01Ox-b13940.2"
"Chir01Ox-b27850.2",1.72159964627459e-256,0.78039390102421,0.225,0.021,3.40411898057875e-252,0,1.06627741493135,0.25,0.017,0,1.72159964627459e-256,0,"Chir01Ox-b27850.2"
"Chir03Ox-b01930.2",1.26713047642303e-255,0.5815105429525,0.361,0.059,2.50549709103126e-251,0,0.817305492275206,0.483,0.065,0,1.26713047642303e-255,0,"Chir03Ox-b01930.2"
"Chir06Ox-b32210.2",6.45996288355794e-253,0.606171439068216,0.324,0.046,1.27732846096591e-248,0,0.513899587302531,0.293,0.04,0,6.45996288355794e-253,0,"Chir06Ox-b32210.2"
"Chir03Ox-b00140.2",1.14397413245439e-244,0.724030268558797,0.401,0.073,2.26198005210207e-240,0,0.892829489476822,0.464,0.073,0,1.14397413245439e-244,0,"Chir03Ox-b00140.2"
"Chir08Ox-b17010.2",1.025407327999e-237,0.421445996324382,0.223,0.022,2.02753790965243e-233,0,0.311857319359005,0.197,0.014,0,1.025407327999e-237,0,"Chir08Ox-b17010.2"
"Chir07Ox-b25260.2",3.38901778185089e-234,0.73090517655773,0.324,0.049,6.70110486005377e-230,0,0.767152671090934,0.328,0.041,0,3.38901778185089e-234,0,"Chir07Ox-b25260.2"
"Chir08Ox-b05810.2",9.14646759633823e-231,0.420427010669179,0.252,0.03,1.80853103782396e-226,0,0.649806872932033,0.337,0.036,0,9.14646759633823e-231,0,"Chir08Ox-b05810.2"
"Chir06Ox-b13450.2",3.42748962119836e-229,0.650538653983349,0.224,0.023,6.77717522799551e-225,0,1.28953402468912,0.321,0.023,0,3.42748962119836e-229,0,"Chir06Ox-b13450.2"
"Chir08Ox-b29930.2",7.70644593483293e-228,0.347498196517199,0.136,0.007,1.52379555469451e-223,0,0.441894947323357,0.176,0.007,0,7.70644593483293e-228,0,"Chir08Ox-b29930.2"
"Chir04Ox-b28370.2",6.48104447034924e-227,0.257834521361572,0.114,0.005,1.28149692312216e-222,0,0.314242247629694,0.157,0.005,0,6.48104447034924e-227,0,"Chir04Ox-b28370.2"
"Chir03Ox-b21330.2",9.56342360920855e-224,0.335744761314429,0.183,0.015,1.89097575024881e-219,0,0.431257523192129,0.224,0.012,0,9.56342360920855e-224,0,"Chir03Ox-b21330.2"
"Chir06Ox-b07030.2",5.69146514012827e-222,0.266106798045319,0.187,0.016,1.12537340215756e-217,0,0.259594347292407,0.184,0.015,0,5.69146514012827e-222,0,"Chir06Ox-b07030.2"
