"","mutant_p_val","mutant_avg_log2FC","mutant_pct.1","mutant_pct.2","mutant_p_val_adj","WT_p_val","WT_avg_log2FC","WT_pct.1","WT_pct.2","WT_p_val_adj","max_pval","minimump_p_val","gene_ID"
"Chir01Ox-b04280.2",0,0.387098191335175,0.426,0.047,0,0,0.41928019361175,0.447,0.056,0,0,0,"Chir01Ox-b04280.2"
"Chir01Ox-b07190.2",0,0.661048444480503,0.592,0.075,0,0,0.678504596603498,0.622,0.098,0,0,0,"Chir01Ox-b07190.2"
"Chir01Ox-b16530.2",0,0.482779440216386,0.372,0.047,0,0,0.564296107154869,0.425,0.052,0,0,0,"Chir01Ox-b16530.2"
"Chir01Ox-b21570.2",0,0.342660966999704,0.364,0.027,0,0,0.379931376503709,0.378,0.034,0,0,0,"Chir01Ox-b21570.2"
"Chir01Ox-b32760.2",0,2.33293592055208,0.495,0.034,0,0,2.01205206455474,0.47,0.034,0,0,0,"Chir01Ox-b32760.2"
"Chir02Ox-b17470.2",0,0.472398034354586,0.538,0.084,0,0,0.421113283379644,0.531,0.1,0,0,0,"Chir02Ox-b17470.2"
"Chir02Ox-b27910.2",0,2.86683609364154,0.689,0.053,0,0,2.77496270149083,0.725,0.055,0,0,0,"Chir02Ox-b27910.2"
"Chir03Ox-b10200.2",0,0.455088779285568,0.286,0.012,0,0,0.342579684891678,0.251,0.011,0,0,0,"Chir03Ox-b10200.2"
"Chir03Ox-b14380.2",0,1.01250754143352,0.3,0.014,0,0,0.771553981624335,0.272,0.012,0,0,0,"Chir03Ox-b14380.2"
"Chir03Ox-b22760.2",0,0.903039831227818,0.506,0.067,0,0,0.747557847384767,0.457,0.069,0,0,0,"Chir03Ox-b22760.2"
"Chir03Ox-b26100.2",0,0.72169209869061,0.376,0.027,0,0,0.617601356542502,0.385,0.047,0,0,0,"Chir03Ox-b26100.2"
"Chir04Ox-b18640.2",0,0.342962602210857,0.436,0.067,0,0,0.3791925345068,0.47,0.077,0,0,0,"Chir04Ox-b18640.2"
"Chir04Ox-b23440.2",0,0.921767621575106,0.376,0.012,0,0,0.708919280278688,0.31,0.008,0,0,0,"Chir04Ox-b23440.2"
"Chir04Ox-b28190.2",0,0.97076983473292,0.432,0.067,0,0,0.902834279780137,0.424,0.084,0,0,0,"Chir04Ox-b28190.2"
"Chir04Ox-b30440.2",0,0.531227501187885,0.396,0.049,0,0,0.625073573508045,0.48,0.059,0,0,0,"Chir04Ox-b30440.2"
"Chir05Ox-b00470.2",0,0.424179029123664,0.464,0.071,0,0,0.485861564288312,0.53,0.085,0,0,0,"Chir05Ox-b00470.2"
"Chir05Ox-b01380.2",0,0.825516941705448,0.525,0.061,0,0,0.834570060108883,0.515,0.057,0,0,0,"Chir05Ox-b01380.2"
"Chir05Ox-b27770.2",0,1.59581215233997,0.556,0.049,0,0,1.65986263036798,0.595,0.051,0,0,0,"Chir05Ox-b27770.2"
"Chir06Ox-b23450.2",0,0.335060329327823,0.254,0.015,0,0,0.277663258841524,0.216,0.012,0,0,0,"Chir06Ox-b23450.2"
"Chir06Ox-b28370.2",0,1.0015875576373,0.576,0.033,0,0,0.838735906576854,0.544,0.037,0,0,0,"Chir06Ox-b28370.2"
"Chir06Ox-b36980.2",0,0.5013448081291,0.405,0.034,0,0,0.538178635177951,0.442,0.039,0,0,0,"Chir06Ox-b36980.2"
"Chir06Ox-b37080.2",0,0.64832312533512,0.383,0.008,0,0,0.675790808690993,0.427,0.012,0,0,0,"Chir06Ox-b37080.2"
"Chir07Ox-b14510.2",0,0.898294595017044,0.534,0.042,0,0,0.804156568566247,0.531,0.045,0,0,0,"Chir07Ox-b14510.2"
"Chir07Ox-b16250.2",0,0.444849029750629,0.406,0.04,0,0,0.499310757955349,0.419,0.046,0,0,0,"Chir07Ox-b16250.2"
"Chir07Ox-b23930.2",0,0.34663676767492,0.426,0.063,0,0,0.401530381988262,0.492,0.081,0,0,0,"Chir07Ox-b23930.2"
"Chir08Ox-b14990.2",0,1.11058642978516,0.681,0.043,0,0,1.17527394678318,0.719,0.048,0,0,0,"Chir08Ox-b14990.2"
"Chir08Ox-b19920.2",0,0.333435543924429,0.307,0.023,0,0,0.347518793322059,0.319,0.024,0,0,0,"Chir08Ox-b19920.2"
"Chir08Ox-b23340.2",0,2.37330440924764,0.796,0.046,0,0,2.23720424330319,0.849,0.043,0,0,0,"Chir08Ox-b23340.2"
"Chir07Ox-b32400.2",7.34437747134976e-303,0.397936870592254,0.322,0.038,1.45220375740999e-298,0,0.343973021014421,0.317,0.041,0,7.34437747134976e-303,0,"Chir07Ox-b32400.2"
"Chir06Ox-b00840.2",7.03702499866861e-302,0.361908412581804,0.347,0.045,1.39143095298674e-297,0,0.31581776460124,0.349,0.049,0,7.03702499866861e-302,0,"Chir06Ox-b00840.2"
"Chir02Ox-b25200.2",7.57741551011169e-297,0.364394105053503,0.34,0.045,1.49828236881438e-292,0,0.358969426385558,0.371,0.053,0,7.57741551011169e-297,0,"Chir02Ox-b25200.2"
"Chir08Ox-b03330.2",3.12712871444443e-286,0.28163355483322,0.326,0.041,6.18327160707097e-282,0,0.373967479285452,0.416,0.053,0,3.12712871444443e-286,0,"Chir08Ox-b03330.2"
"Chir05Ox-b21740.2",5.05136201345546e-249,0.49358697839569,0.364,0.061,9.98805810920547e-245,0,0.606378225054699,0.431,0.077,0,5.05136201345546e-249,0,"Chir05Ox-b21740.2"
