"gene_ID","avg_log2FC","pct.1","pct.2","rank","source","TFs"
"Chir07Ox-b23260.2",0.251251406424827,0.4165,0.0445,1,"DEGs","Yes"
"Chir05Ox-b16620.2",1.05872290434346,0.515,0.049,2,"GEP_45 and DEGs","No"
"Chir01Ox-b16130.2",0.405323382512787,0.475,0.058,3,"GEP_17 and DEGs","No"
"Chir03Ox-b12040.2",1.43231385868091,0.519,0.059,4,"GEP_45 and DEGs","No"
"Chir02Ox-b02110.2",0.299319025702938,0.326,0.0635,5,"DEGs","Yes"
"Chir05Ox-b04890.2",0.947070226877801,0.716,0.066,6,"GEP_45 and DEGs","No"
"Chir07Ox-b34930.2",0.817682448824624,0.565,0.068,7,"GEP_45 and DEGs","No"
"Chir08Ox-b30340.2",1.74241517464709,0.428,0.071,8,"GEP_45 and DEGs","No"
"Chir06Ox-b33050.2",0.434228724136252,0.576,0.076,9,"GEP_17 and DEGs","No"
"Chir03Ox-b04700.2",0.858092705041208,0.554,0.077,10,"GEP_45 and DEGs","No"
"Chir08Ox-b30440.2",1.17576198545698,0.433,0.078,11,"GEP_45 and DEGs","No"
"Chir08Ox-b01870.2",0.801217610874004,0.8,0.082,12,"GEP_17 and DEGs","No"
"Chir03Ox-b02270.2",1.28028040701885,0.784,0.084,13,"GEP_17 and DEGs","No"
"Chir01Ox-b02880.2",1.19843451637246,0.599,0.084,14,"GEP_45 and DEGs","No"
"Chir06Ox-b02560.2",1.10954614578968,0.691,0.085,15,"GEP_45 and DEGs","No"
"Chir06Ox-b36620.2",0.736357531824197,0.783,0.086,16,"GEP_17 and DEGs","No"
"Chir03Ox-b16050.2",0.325367864899125,0.317,0.086,17,"DEGs","Yes"
"Chir06Ox-b37850.2",1.79023411285693,0.868,0.088,18,"GEP_17 and DEGs","No"
"Chir01Ox-b04690.2",0.822008289764893,0.79,0.09,19,"GEP_17 and DEGs","No"
"Chir04Ox-b30460.2",0.56378598408716,0.663,0.097,20,"GEP_17 and DEGs","No"
"Chir08Ox-b02080.2",1.51759079829599,0.465,0.097,21,"DEGs","No"
"Chir02Ox-b11370.2",0.598526369435044,0.7,0.098,22,"GEP_17 and DEGs","No"
"Chir02Ox-b23850.2",0.530093261571338,0.613,0.098,23,"GEP_17 and DEGs","No"
"Chir01Ox-b01810.2",0.951276363866959,0.8,0.099,24,"GEP_45 and DEGs","No"
"Chir07Ox-b12350.2",1.4931124113331,0.782,0.101,25,"DEGs","No"
"Chir01Ox-b08130.2",1.77826155529103,0.5555,0.1015,26,"DEGs","No"
"Chir07Ox-b35530.2",0.791357900143213,0.81,0.103,27,"DEGs","Yes"
"Chir03Ox-b01760.2",2.22160555630449,0.4085,0.104,28,"DEGs","No"
"Chir07Ox-b33070.2",1.60532796794902,0.6275,0.1085,29,"DEGs","No"
"Chir06Ox-b32640.2",1.81074284504032,0.6035,0.1095,30,"DEGs","No"
"Chir03Ox-b00380.2",1.17999847358522,0.8475,0.1145,31,"DEGs","No"
"Chir01Ox-b34950.2",1.43533615046218,0.8735,0.118,32,"DEGs","No"
"Chir01Ox-b20780.2",1.18712342252031,0.896,0.1245,33,"DEGs","No"
"Chir04Ox-b15660.2",1.0536361492392,0.8405,0.1245,34,"DEGs","No"
"Chir06Ox-b27720.2",0.507412146454955,0.72,0.1535,35,"DEGs","Yes"
"Chir07Ox-b10980.2",0.26258904634938,0.5785,0.2655,36,"DEGs","Yes"
