"gene_ID","avg_log2FC","pct.1","pct.2","rank","source","TFs"
"Chir03Ox-b14380.2",0.856515178023715,0.282,0.013,1,"GEP_36 and DEGs","No"
"Chir01Ox-b32760.2",2.12737193180689,0.479,0.034,2,"GEP_36 and DEGs","No"
"Chir06Ox-b28370.2",0.895194573241606,0.555,0.035,3,"GEP_36 and DEGs","No"
"Chir08Ox-b23340.2",2.28374332037829,0.832,0.044,4,"GEP_36 and DEGs","No"
"Chir07Ox-b14510.2",0.836550882050344,0.532,0.044,5,"GEP_36 and DEGs","No"
"Chir08Ox-b14990.2",1.15441922925822,0.706,0.046,6,"GEP_36 and DEGs","Yes"
"Chir05Ox-b27770.2",1.63860656296158,0.582,0.05,7,"GEP_36 and DEGs","No"
"Chir02Ox-b27910.2",2.80631132083505,0.713,0.054,8,"GEP_36 and DEGs","No"
"Chir05Ox-b01380.2",0.831495344164141,0.518,0.059,9,"GEP_36 and DEGs","Yes"
"Chir03Ox-b22760.2",0.825298839306293,0.4815,0.068,10,"DEGs","Yes"
"Chir04Ox-b28190.2",0.927065353477166,0.427,0.077,11,"GEP_36 and DEGs","No"
"Chir03Ox-b12040.2",1.4854760566135,0.3625,0.0855,12,"DEGs","No"
"Chir08Ox-b30340.2",1.50780547061161,0.3335,0.0895,13,"DEGs","No"
"Chir03Ox-b13500.2",1.08125370387767,0.7215,0.11,14,"DEGs","No"
"Chir06Ox-b28110.2",1.07238046320874,0.705,0.121,15,"DEGs","No"
"Chir05Ox-b12470.2",0.777143022674189,0.6775,0.125,16,"DEGs","Yes"
"Chir07Ox-b12350.2",1.26631489771332,0.5455,0.1445,17,"DEGs","No"
"Chir05Ox-b06840.2",0.795319554290954,0.7085,0.146,18,"DEGs","Yes"
"Chir01Ox-b36120.2",1.31324066029852,0.8385,0.146,19,"DEGs","No"
"Chir07Ox-b35530.2",0.700201519633217,0.572,0.1475,20,"DEGs","Yes"
"Chir01Ox-b04460.2",0.966925306660514,0.814,0.149,21,"DEGs","Yes"
"Chir08Ox-b04440.2",1.10954786173891,0.8595,0.1575,22,"DEGs","Yes"
"Chir06Ox-b23140.2",2.35718840752672,0.5065,0.16,23,"DEGs","No"
"Chir06Ox-b03110.2",1.34332104469236,0.7575,0.161,24,"DEGs","No"
"Chir06Ox-b02270.2",1.22803741074799,0.866,0.167,25,"DEGs","No"
"Chir04Ox-b05690.2",2.65545352730434,0.5435,0.169,26,"DEGs","No"
"Chir07Ox-b18410.2",1.11342630591123,0.8815,0.17,27,"DEGs","Yes"
"Chir01Ox-b14480.2",1.31922759306519,0.812,0.2135,28,"DEGs","Yes"
"Chir05Ox-b26960.2",0.735948631805157,0.731,0.312,29,"DEGs","Yes"
"Chir05Ox-b04050.2",0.799229222309913,0.823,0.482,30,"DEGs","Yes"
