"gene_ID","avg_log2FC","pct.1","pct.2","rank","source","TFs"
"Chir03Ox-b33620.2",0.381366082726199,0.352,0.09,1,"GEP_42 and DEGs","No"
"Chir07Ox-b23230.2",0.321328137059683,0.396,0.121,2,"GEP_42","Yes"
"Chir01Ox-b12050.2",0.710022239533888,0.486,0.182,3,"GEP_42 and DEGs","No"
"Chir01Ox-b14670.2",0.358730614846172,0.522,0.182,4,"GEP_42 and DEGs","Yes"
"Chir05Ox-b01090.2",0.364163781470445,0.553,0.215,5,"DEGs","Yes"
"Chir07Ox-b03660.2",0.532202784934277,0.6815,0.293,6,"DEGs","No"
"Chir01Ox-b05100.2",0.637754394822995,0.677,0.314,7,"GEP_42 and DEGs","No"
"Chir01Ox-b12060.2",0.398249021134315,0.63,0.321,8,"GEP_42 and DEGs","No"
"Chir04Ox-b16220.2",0.538490255447784,0.7065,0.3755,9,"DEGs","No"
"Chir01Ox-b35660.2",0.501644703105591,0.735,0.403,10,"DEGs","No"
"Chir06Ox-b18420.2",0.603062949488167,0.737,0.4065,11,"DEGs","No"
"Chir06Ox-b11160.2",0.276647452053501,0.671,0.426,12,"GEP_42","Yes"
"Chir08Ox-b02870.2",0.347290030448093,0.669,0.43,13,"GEP_42 and DEGs","No"
"Chir04Ox-b20640.2",0.297022126557095,0.722,0.479,14,"GEP_42 and DEGs","No"
"Chir04Ox-b30850.2",0.521666060858991,0.848,0.5045,15,"DEGs","No"
"Chir01Ox-b23520.2",0.683811052151401,0.867,0.523,16,"DEGs","No"
"Chir02Ox-b21810.2",0.765239029595328,0.936,0.5655,17,"DEGs","No"
"Chir04Ox-b09790.2",0.807693452491749,0.9405,0.576,18,"DEGs","No"
"Chir04Ox-b22080.2",0.58085121604936,0.9135,0.578,19,"DEGs","No"
"Chir03Ox-b22850.2",0.913533958769464,0.832,0.595,20,"GEP_42 and DEGs","No"
"Chir01Ox-b08930.2",1.09406979570909,0.942,0.631,21,"DEGs","No"
